timestamp;machine_id;shift;production_pieces;good_pieces;scrap_pieces;power_kW;run_time_h;energy_kWh;Desperdicio_kWh;Ef_Prod;Ef_Energ;Status;Custo_Total_R$;Custo_Desperdicio_R$;Dinheiro_Util_R$;cluster
2025-06-02 03:00:00;INJ-05;Noite;561;483;78;18,82;0,64;12,06;4,311;0,8609625668449198;0,6425373134328358;Crítico;7,839;2,80215;5,03685;2
2025-06-02 04:00:00;INJ-01;Noite;790;763;27;21,89;0,78;17,01;0,747;0,9658227848101266;0,9560846560846561;Eficiente;11,056500000000002;0,48555000000000004;10,570950000000002;1
2025-06-02 04:00:00;INJ-02;Noite;905;853;52;26,3;0,81;21,41;3,751;0,9425414364640884;0,8248014946286781;Alerta;13,916500000000001;2,43815;11,47835;0
2025-06-02 04:00:00;INJ-03;Noite;979;926;53;23,25;0,78;18,075;0,881;0,9458631256384066;0,9512586445366529;Eficiente;11,74875;0,57265;11,1761;0
2025-06-02 04:00:00;INJ-04;Noite;894;836;58;22,3;0,85;19,058;1,779;0,9351230425055929;0,9066533739112184;Eficiente;12,3877;1,15635;11,23135;0
2025-06-02 04:00:00;INJ-05;Noite;579;528;51;26,54;0,76;20,213;12,273;0,9119170984455959;0,39281650422995107;Crítico;13,13845;7,97745;5,1610000000000005;0
2025-06-02 05:00:00;INJ-01;Noite;937;882;55;24,57;0,94;23,118;4,935;0,9413020277481323;0,786529976641578;Alerta;15,0267;3,20775;11,818950000000001;0
2025-06-02 05:00:00;INJ-02;Noite;904;839;65;23,58;0,95;22,49;5,487;0,9280973451327433;0,7560248999555358;Alerta;14,6185;3,5665500000000003;11,051949999999998;0
2025-06-02 05:00:00;INJ-03;Noite;934;889;45;26,06;0,93;24,212;5,704;0,9518201284796574;0,7644143399966958;Alerta;15,7378;3,7076;12,0302;0
2025-06-02 05:00:00;INJ-04;Noite;1023;968;55;27,49;0,89;24,491;4,38;0,946236559139785;0,8211587930260096;Alerta;15,91915;2,847;13,07215;0
2025-06-02 05:00:00;INJ-05;Noite;622;540;82;23,35;0,67;15,696;6,884;0,8681672025723473;0,5614169215086646;Crítico;10,2024;4,474600000000001;5,7278;2
2025-06-02 06:00:00;INJ-01;Manhã;1054;1025;29;22,27;0,82;18,269;0,452;0,9724857685009488;0,9752586348459138;Eficiente;11,874849999999999;0,2938;11,58105;1
2025-06-02 06:00:00;INJ-02;Manhã;1079;1030;49;23,09;0,92;21,197;0,866;0,9545875810936052;0,9591451620512337;Eficiente;13,77805;0,5629000000000001;13,21515;0
2025-06-02 06:00:00;INJ-03;Manhã;938;907;31;23,33;0,99;23,101;3,834;0,9669509594882729;0,834033158737717;Alerta;15,015649999999999;2,4921;12,523549999999998;1
2025-06-02 06:00:00;INJ-04;Manhã;1128;1097;31;25,62;0,79;20,312;0,502;0,9725177304964538;0,9752855454903505;Eficiente;13,202800000000002;0,32630000000000003;12,876500000000002;1
2025-06-02 06:00:00;INJ-05;Manhã;789;691;98;17,44;0,78;13,553;1,515;0,8757921419518377;0,8882166310042057;Alerta;8,80945;0,98475;7,8247;2
2025-06-02 07:00:00;INJ-01;Manhã;1087;1065;22;23,42;0,8;18,845;0,343;0,9797608095676172;0,98179888564606;Eficiente;12,24925;0,22295000000000004;12,026299999999999;1
2025-06-02 07:00:00;INJ-02;Manhã;941;903;38;25,53;0,92;23,519;4,508;0,9596174282678002;0,808325183893873;Alerta;15,28735;2,9302;12,35715;1
2025-06-02 07:00:00;INJ-03;Manhã;1053;1016;37;21,34;0,92;19,692;0,623;0,9648622981956315;0,9683627869185456;Eficiente;12,799800000000001;0,40495000000000003;12,394850000000002;1
2025-06-02 07:00:00;INJ-04;Manhã;1004;980;24;14,92;0,83;12,383;0,266;0,9760956175298805;0,9785189372526851;Eficiente;8,04895;0,17290000000000003;7,876049999999999;1
2025-06-02 07:00:00;INJ-05;Manhã;673;622;51;19,22;0,72;13,762;1,652;0,924219910846954;0,8799593082400814;Alerta;8,945300000000001;1,0738;7,871500000000001;0
2025-06-02 08:00:00;INJ-01;Manhã;990;957;33;19,46;0,82;15,938;0,478;0,9666666666666667;0,9700087840381478;Eficiente;10,3597;0,3107;10,049;1
2025-06-02 08:00:00;INJ-02;Manhã;1075;1035;40;27,8;0,94;26,246;4,355;0,9627906976744186;0,8340699535167263;Alerta;17,0599;2,8307500000000005;14,229149999999999;1
2025-06-02 08:00:00;INJ-03;Manhã;991;940;51;21,12;0,78;16,399;0,76;0,9485368314833501;0,953655710714068;Eficiente;10,659350000000002;0,49400000000000005;10,165350000000002;0
2025-06-02 08:00:00;INJ-04;Manhã;950;914;36;16,62;0,88;14,658;0,5;0,9621052631578947;0,9658889343703098;Eficiente;9,5277;0,325;9,2027;1
2025-06-02 08:00:00;INJ-05;Manhã;680;584;96;24,89;0,84;20,798;11,466;0,8588235294117647;0,4486969900952015;Crítico;13,518699999999999;7,4529;6,065799999999999;2
2025-06-02 09:00:00;INJ-01;Manhã;1041;1002;39;20,95;0,92;19,369;0,653;0,962536023054755;0,9662863338324126;Eficiente;12,58985;0,42445000000000005;12,1654;1
2025-06-02 09:00:00;INJ-02;Manhã;928;894;34;22,35;0,92;20,53;1,539;0,9633620689655172;0,92503653190453;Eficiente;13,344500000000002;1,00035;12,344150000000003;1
2025-06-02 09:00:00;INJ-03;Manhã;946;914;32;21,68;0,84;18,218;0,555;0,9661733615221987;0,9695356241080251;Eficiente;11,841700000000001;0,36075000000000007;11,480950000000002;1
2025-06-02 09:00:00;INJ-04;Manhã;1014;978;36;20,63;0,88;18,082;0,578;0,9644970414201184;0,9680345094569185;Eficiente;11,753300000000001;0,3757;11,377600000000001;1
2025-06-02 09:00:00;INJ-05;Manhã;716;640;76;19,14;0,77;14,673;2,294;0,8938547486033519;0,8436584202276289;Alerta;9,53745;1,4911;8,04635;2
2025-06-02 10:00:00;INJ-01;Manhã;922;880;42;21,31;0,81;17,279;0,708;0,9544468546637744;0,9590254065628798;Eficiente;11,23135;0,4602;10,77115;0
2025-06-02 10:00:00;INJ-02;Manhã;1089;1060;29;22,84;0,86;19,713;0,472;0,9733700642791552;0,9760564094759803;Eficiente;12,813450000000001;0,3068;12,50665;1
2025-06-02 10:00:00;INJ-03;Manhã;925;899;26;21,63;0,79;17,073;0,432;0,9718918918918918;0,9746968898260411;Eficiente;11,09745;0,2808;10,816650000000001;1
2025-06-02 10:00:00;INJ-04;Manhã;845;810;35;18,82;0,99;18,547;1,418;0,9585798816568047;0,9235455868873672;Eficiente;12,05555;0,9217;11,13385;1
2025-06-02 10:00:00;INJ-05;Manhã;767;720;47;20,59;0,62;12,78;0,705;0,9387222946544981;0,9448356807511737;Eficiente;8,307;0,45825;7,848750000000001;0
2025-06-02 11:00:00;INJ-01;Manhã;1011;989;22;26,03;0,84;21,879;0,549;0,9782393669634025;0,9749074454956808;Eficiente;14,221350000000001;0,35685000000000006;13,864500000000001;1
2025-06-02 11:00:00;INJ-02;Manhã;981;955;26;20,92;0,81;16,841;0,402;0,9734964322120285;0,9761296835104804;Eficiente;10,946650000000002;0,26130000000000003;10,685350000000001;1
2025-06-02 11:00:00;INJ-03;Manhã;1011;962;49;22,6;0,92;20,837;0,909;0,9515331355093967;0,956375677880693;Eficiente;13,54405;0,59085;12,9532;0
2025-06-02 11:00:00;INJ-04;Manhã;902;868;34;17,01;0,96;16,4;0,556;0,9623059866962306;0,9660975609756097;Eficiente;10,66;0,36140000000000005;10,2986;1
2025-06-02 11:00:00;INJ-05;Manhã;643;585;58;20,49;0,82;16,84;6,418;0,9097978227060654;0,6188836104513065;Crítico;10,946;4,1717;6,774299999999999;0
2025-06-02 12:00:00;INJ-01;Manhã;1113;1077;36;22,22;0,92;20,525;0,597;0,967654986522911;0,9709135200974421;Eficiente;13,341249999999999;0,38805;12,953199999999999;1
2025-06-02 12:00:00;INJ-02;Manhã;1073;1014;59;21,7;0,9;19,526;0,966;0,9450139794967382;0,9505275017924818;Eficiente;12,6919;0,6279;12,064;0
2025-06-02 12:00:00;INJ-03;Manhã;988;962;26;19,38;0,84;16,234;0,384;0,9736842105263158;0,9763459406184551;Eficiente;10,552100000000001;0,24960000000000002;10,302500000000002;1
2025-06-02 12:00:00;INJ-04;Manhã;983;937;46;19,7;0,96;18,928;0,797;0,953204476093591;0,9578930684699916;Eficiente;12,3032;0,51805;11,78515;0
2025-06-02 12:00:00;INJ-05;Manhã;913;813;100;18,87;0,78;14,721;1,451;0,8904709748083242;0,9014333265403165;Eficiente;9,56865;0,94315;8,6255;2
2025-06-02 13:00:00;INJ-01;Manhã;1037;975;62;19,32;0,99;19,054;1,025;0,940212150433944;0,9462055211504146;Eficiente;12,3851;0,66625;11,71885;0
2025-06-02 13:00:00;INJ-02;Manhã;981;945;36;21,62;0,94;20,344;0,672;0,963302752293578;0,966968147856862;Eficiente;13,223600000000001;0,4368;12,786800000000001;1
2025-06-02 13:00:00;INJ-03;Manhã;996;952;44;23,98;0,78;18,71;0,744;0,9558232931726908;0,9602351683591662;Eficiente;12,1615;0,48360000000000003;11,677900000000001;0
2025-06-02 13:00:00;INJ-04;Manhã;1082;1031;51;17,01;0,92;15,693;0,666;0,9528650646950092;0,9575606958516536;Eficiente;10,20045;0,43290000000000006;9,76755;0
2025-06-02 13:00:00;INJ-05;Manhã;699;615;84;20,33;0,84;17,104;5,947;0,8798283261802575;0,6523035547240411;Crítico;11,1176;3,8655500000000003;7,252049999999999;2
2025-06-02 14:00:00;INJ-01;Tarde;832;796;36;22,7;0,79;17,903;1,088;0,9567307692307693;0,9392280623359214;Eficiente;11,636949999999999;0,7072;10,929749999999999;1
2025-06-02 14:00:00;INJ-02;Tarde;1057;1011;46;20,26;0,93;18,917;0,741;0,956480605487228;0,9608288840725273;Eficiente;12,296050000000001;0,48165;11,814400000000001;0
2025-06-02 14:00:00;INJ-03;Tarde;978;933;45;24,44;0,92;22,381;2,782;0,9539877300613497;0,8756981368124749;Alerta;14,54765;1,8083;12,739350000000002;0
2025-06-02 14:00:00;INJ-04;Tarde;818;783;35;23,71;0,84;19,878;3,417;0,9572127139364304;0,8281014186537881;Alerta;12,9207;2,22105;10,69965;1
2025-06-02 14:00:00;INJ-05;Tarde;891;783;108;18,7;0,85;15,943;1,739;0,8787878787878788;0,8909239164523616;Alerta;10,36295;1,1303500000000002;9,2326;2
2025-06-02 15:00:00;INJ-01;Tarde;1044;988;56;19,92;0,92;18,353;0,886;0,946360153256705;0,9517245137034818;Eficiente;11,929450000000001;0,5759000000000001;11,35355;0
2025-06-02 15:00:00;INJ-02;Tarde;905;859;46;22,59;0,78;17,566;0,804;0,949171270718232;0,9542297620403051;Eficiente;11,4179;0,5226000000000001;10,895299999999999;0
2025-06-02 15:00:00;INJ-03;Tarde;941;884;57;22,61;0,98;22,171;3,932;0,9394261424017003;0,8226512110414506;Alerta;14,41115;2,5558;11,85535;0
2025-06-02 15:00:00;INJ-04;Tarde;826;807;19;24,5;0,95;23,234;5,961;0,9769975786924939;0,743436343290006;Crítico;15,102100000000002;3,8746500000000004;11,227450000000001;1
2025-06-02 15:00:00;INJ-05;Tarde;588;510;78;18,64;0,83;15,421;7,541;0,8673469387755102;0,510991505090461;Crítico;10,02365;4,90165;5,122;2
2025-06-02 16:00:00;INJ-01;Tarde;948;890;58;25,08;0,96;23,987;5,728;0,9388185654008439;0,7612039854921415;Alerta;15,59155;3,7232;11,86835;0
2025-06-02 16:00:00;INJ-02;Tarde;899;860;39;25,42;0,78;19,943;1,802;0,9566184649610678;0,9096424810710525;Eficiente;12,962950000000001;1,1713;11,79165;1
2025-06-02 16:00:00;INJ-03;Tarde;1004;939;65;24,77;0,93;23,054;3,739;0,9352589641434262;0,8378155634597033;Alerta;14,9851;2,43035;12,554749999999999;0
2025-06-02 16:00:00;INJ-04;Tarde;786;742;44;21,01;0,99;20,717;5,437;0,9440203562340967;0,7375585268137278;Crítico;13,46605;3,53405;9,931999999999999;0
2025-06-02 16:00:00;INJ-05;Tarde;697;631;66;19,4;0,72;13,918;1,665;0,9053084648493543;0,8803707429228338;Alerta;9,0467;1,0822500000000002;7,964449999999999;0
2025-06-02 17:00:00;INJ-01;Tarde;972;943;29;20,88;0,79;16,533;0,444;0,970164609053498;0,9731446198512067;Eficiente;10,746450000000001;0,2886;10,45785;1
2025-06-02 17:00:00;INJ-02;Tarde;986;932;54;21,36;0,78;16,656;0,821;0,9452332657200812;0,9507084534101825;Eficiente;10,8264;0,53365;10,29275;0
2025-06-02 17:00:00;INJ-03;Tarde;1015;990;25;23,14;0,76;17,657;0,391;0,9753694581280788;0,9778558078948859;Eficiente;11,47705;0,25415000000000004;11,222900000000001;1
2025-06-02 17:00:00;INJ-04;Tarde;968;931;37;16,81;0,92;15,421;0,53;0,9617768595041323;0,9656312820180274;Eficiente;10,02365;0,34450000000000003;9,67915;1
2025-06-02 17:00:00;INJ-05;Tarde;594;532;62;20,57;0,64;13,239;4,018;0,8956228956228957;0,6965027570058162;Crítico;8,605350000000001;2,6117;5,9936500000000015;0
2025-06-02 18:00:00;INJ-01;Tarde;1000;945;55;26,88;1,0;26,878;7,418;0,945;0,7240122032889351;Crítico;17,4707;4,8217;12,649000000000001;0
2025-06-02 18:00:00;INJ-02;Tarde;855;815;40;24,41;0,81;19,804;2,708;0,9532163742690059;0,8632599474853565;Alerta;12,8726;1,7602000000000002;11,112400000000001;1
2025-06-02 18:00:00;INJ-03;Tarde;823;787;36;19,21;0,88;16,926;0,666;0,9562575941676792;0,9606522509748316;Eficiente;11,0019;0,43290000000000006;10,568999999999999;1
2025-06-02 18:00:00;INJ-04;Tarde;830;805;25;25,67;0,95;24,362;7,312;0,9698795180722891;0,6998604383876529;Crítico;15,8353;4,752800000000001;11,0825;1
2025-06-02 18:00:00;INJ-05;Tarde;612;519;93;21,56;0,71;15,227;7,152;0,8480392156862745;0,5303080055165167;Crítico;9,89755;4,6488000000000005;5,24875;2
2025-06-02 19:00:00;INJ-01;Tarde;864;820;44;25,16;0,82;20,711;3,62;0,9490740740740741;0,825213654579692;Alerta;13,46215;2,353;11,10915;0
2025-06-02 19:00:00;INJ-02;Tarde;922;878;44;19,48;0,8;15,631;0,671;0,9522776572668112;0,9570724841660803;Eficiente;10,16015;0,43615000000000004;9,724;0
2025-06-02 19:00:00;INJ-03;Tarde;949;928;21;25,61;0,89;22,727;2,764;0,9778714436248683;0,878382540590487;Alerta;14,77255;1,7966;12,975950000000001;1
2025-06-02 19:00:00;INJ-04;Tarde;1018;956;62;19,64;0,92;18,034;0,989;0,9390962671905697;0,9451591438394145;Eficiente;11,7221;0,64285;11,07925;0
2025-06-02 19:00:00;INJ-05;Tarde;625;574;51;20,8;0,83;17,263;7,198;0,9184;0,5830388692579506;Crítico;11,220950000000002;4,6787;6,542250000000002;0
2025-06-02 20:00:00;INJ-01;Tarde;899;879;20;20,99;0,77;16,13;0,323;0,9777530589543938;0,9799752014879107;Eficiente;10,4845;0,20995000000000003;10,274550000000001;1
2025-06-02 20:00:00;INJ-02;Tarde;878;840;38;21,83;0,96;21,008;3,346;0,9567198177676538;0,8407273419649657;Alerta;13,6552;2,1749;11,4803;1
2025-06-02 20:00:00;INJ-03;Tarde;982;935;47;23,99;0,93;22,191;2,577;0,9521384928716904;0,8838718399351089;Alerta;14,42415;1,67505;12,749099999999999;0
2025-06-02 20:00:00;INJ-04;Tarde;899;857;42;18,63;0,94;17,598;0,74;0,9532814238042269;0,9579497670189794;Eficiente;11,438699999999999;0,481;10,957699999999999;0
2025-06-02 20:00:00;INJ-05;Tarde;863;809;54;21,3;0,82;17,514;0,986;0,9374275782155272;0,943702181112253;Eficiente;11,3841;0,6409;10,7432;0
2025-06-02 21:00:00;INJ-01;Tarde;910;889;21;19,49;0,98;19,074;0,396;0,9769230769230769;0,9792387543252595;Eficiente;12,398100000000001;0,2574;12,1407;1
2025-06-02 21:00:00;INJ-02;Tarde;913;886;27;23,63;0,9;21,286;2,361;0,9704271631982475;0,8890820257446209;Alerta;13,8359;1,5346500000000003;12,30125;1
2025-06-02 21:00:00;INJ-03;Tarde;809;785;24;21,51;0,93;20,058;3,324;0,9703337453646477;0,8342805862997308;Alerta;13,037700000000001;2,1606;10,8771;1
2025-06-02 21:00:00;INJ-04;Tarde;850;818;32;21,9;0,82;17,933;0,608;0,9623529411764706;0,9660960240896671;Eficiente;11,65645;0,3952;11,26125;1
2025-06-02 21:00:00;INJ-05;Tarde;738;693;45;21,3;0,86;18,243;4,129;0,9390243902439024;0,773666611851121;Alerta;11,857949999999999;2,6838499999999996;9,1741;0
2025-06-02 22:00:00;INJ-01;Noite;895;846;49;23,37;0,89;20,761;3,172;0,9452513966480447;0,8472135253600501;Alerta;13,49465;2,0618000000000003;11,43285;0
2025-06-02 22:00:00;INJ-02;Noite;997;941;56;24,06;1,0;24,011;4,523;0,9438314944834504;0,8116280038315772;Alerta;15,60715;2,93995;12,667200000000001;0
2025-06-02 22:00:00;INJ-03;Noite;870;807;63;23,86;0,89;21,197;4,824;0,9275862068965517;0,7724206255602208;Alerta;13,77805;3,1356;10,64245;0
2025-06-02 22:00:00;INJ-04;Noite;770;725;45;19,64;0,94;18,486;3,508;0,9415584415584416;0,8102347722600887;Alerta;12,0159;2,2802000000000002;9,7357;0
2025-06-02 22:00:00;INJ-05;Noite;664;617;47;19,97;0,94;18,747;7,335;0,9292168674698795;0,6087373979836774;Crítico;12,185550000000001;4,76775;7,417800000000001;0
2025-06-02 23:00:00;INJ-01;Noite;865;841;24;25,04;0,93;23,192;5,269;0,9722543352601156;0,7728095895136253;Alerta;15,0748;3,42485;11,64995;1
2025-06-02 23:00:00;INJ-02;Noite;905;847;58;23,68;1,0;23,671;6,402;0,9359116022099447;0,7295424781378057;Crítico;15,38615;4,161300000000001;11,22485;0
2025-06-02 23:00:00;INJ-03;Noite;835;803;32;25,28;0,77;19,504;2,511;0,9616766467065868;0,8712571780147662;Alerta;12,677600000000002;1,6321500000000002;11,045450000000002;1
2025-06-02 23:00:00;INJ-04;Noite;825;802;23;22,91;0,8;18,271;1,085;0,9721212121212122;0,9406162771605276;Eficiente;11,87615;0,70525;11,170900000000001;1
2025-06-02 23:00:00;INJ-05;Noite;801;745;56;21,47;0,89;19,012;3,818;0,9300873907615481;0,7991794656006732;Alerta;12,357800000000001;2,4817;9,876100000000001;0
2025-06-03 00:00:00;INJ-01;Noite;880;830;50;22,42;0,94;21,066;3,883;0,9431818181818182;0,8156745466628691;Alerta;13,6929;2,52395;11,168949999999999;0
2025-06-03 00:00:00;INJ-02;Noite;888;832;56;21,48;0,82;17,587;0,998;0,9369369369369369;0,9432535395462558;Eficiente;11,43155;0,6487;10,78285;0
2025-06-03 00:00:00;INJ-03;Noite;909;836;73;21,12;0,98;20,643;3,743;0,9196919691969196;0,8186794555054983;Alerta;13,417950000000001;2,43295;10,985000000000001;2
2025-06-03 00:00:00;INJ-04;Noite;747;703;44;27,59;0,77;21,336;7,039;0,9410977242302544;0,6700881139857517;Crítico;13,8684;4,57535;9,29305;0
2025-06-03 00:00:00;INJ-05;Noite;876;839;37;25,31;0,77;19,488;1,771;0,9577625570776256;0,9091235632183908;Eficiente;12,6672;1,15115;11,51605;1
2025-06-03 01:00:00;INJ-01;Noite;905;839;66;26,91;0,79;21,219;4,154;0,9270718232044199;0,8042320561760686;Alerta;13,79235;2,7001;11,09225;0
2025-06-03 01:00:00;INJ-02;Noite;883;845;38;25,45;0,96;24,369;6,723;0,956964892412231;0,7241167056506217;Crítico;15,83985;4,36995;11,469899999999999;1
2025-06-03 01:00:00;INJ-03;Noite;1034;959;75;23,02;0,88;20,314;1,326;0,9274661508704062;0,9347248203209609;Eficiente;13,2041;0,8619000000000001;12,3422;2
2025-06-03 01:00:00;INJ-04;Noite;964;931;33;24,56;0,91;22,236;2,439;0,9657676348547718;0,8903130059363195;Alerta;14,4534;1,58535;12,86805;1
2025-06-03 01:00:00;INJ-05;Noite;831;775;56;23,12;0,9;20,838;5,052;0,9326113116726835;0,7575583069392456;Alerta;13,5447;3,2838;10,260900000000001;0
2025-06-03 02:00:00;INJ-01;Noite;954;897;57;24,4;0,99;24,273;5,844;0,940251572327044;0,7592386602397726;Alerta;15,77745;3,7986000000000004;11,97885;0
2025-06-03 02:00:00;INJ-02;Noite;905;875;30;24,41;0,96;23,551;5,004;0,9668508287292817;0,7875249458621715;Alerta;15,30815;3,2525999999999997;12,05555;1
2025-06-03 02:00:00;INJ-03;Noite;924;864;60;25,69;0,78;19,953;2,111;0,935064935064935;0,8942013732270836;Alerta;12,96945;1,3721500000000002;11,5973;0
2025-06-03 02:00:00;INJ-04;Noite;977;930;47;21,89;0,82;17,977;0,778;0,9518935516888434;0,9567224787228125;Eficiente;11,68505;0,5057;11,17935;0
2025-06-03 02:00:00;INJ-05;Noite;671;618;53;24,15;0,82;19,841;8,596;0,9210134128166915;0,5667557078776271;Crítico;12,896650000000001;5,587400000000001;7,3092500000000005;0
2025-06-03 03:00:00;INJ-01;Noite;1052;967;85;26,55;0,9;23,877;4,339;0,9192015209125475;0,8182770029735729;Alerta;15,52005;2,8203500000000004;12,6997;2
2025-06-03 03:00:00;INJ-02;Noite;995;917;78;28,65;0,83;23,655;5,15;0,9216080402010051;0,7822870429084761;Alerta;15,375750000000002;3,3475;12,028250000000002;2
2025-06-03 03:00:00;INJ-03;Noite;918;892;26;24,52;0,82;20,053;0,94;0,971677559912854;0,9531242208148407;Eficiente;13,034450000000001;0,611;12,42345;1
2025-06-03 03:00:00;INJ-04;Noite;841;810;31;27,06;0,88;23,778;6,747;0,9631391200951248;0,716250315417613;Crítico;15,4557;4,38555;11,07015;1
2025-06-03 03:00:00;INJ-05;Noite;676;656;20;21,48;0,88;18,887;5,796;0,9704142011834319;0,6931222534018108;Crítico;12,27655;3,7674000000000003;8,50915;1
2025-06-03 04:00:00;INJ-01;Noite;1021;979;42;24,8;0,95;23,613;2,949;0,9588638589618022;0,8751111675771821;Alerta;15,34845;1,91685;13,4316;0
2025-06-03 04:00:00;INJ-02;Noite;978;903;75;23,49;0,95;22,412;4,093;0,9233128834355828;0,8173746207388899;Alerta;14,5678;2,66045;11,907350000000001;2
2025-06-03 04:00:00;INJ-03;Noite;804;761;43;22,99;0,84;19,282;3,468;0,9465174129353234;0,8201431386785603;Alerta;12,5333;2,2542;10,2791;0
2025-06-03 04:00:00;INJ-04;Noite;939;891;48;27,93;0,75;21,048;2,414;0,9488817891373802;0,8853097681489928;Alerta;13,681199999999999;1,5691000000000002;12,112099999999998;0
2025-06-03 04:00:00;INJ-05;Noite;904;858;46;22,49;0,85;19,131;1,131;0,9491150442477876;0,9408812921436412;Eficiente;12,43515;0,7351500000000001;11,7;0
2025-06-03 05:00:00;INJ-01;Noite;930;854;76;22,73;0,85;19,361;1,997;0,9182795698924732;0,8968545013170808;Alerta;12,584650000000002;1,2980500000000001;11,286600000000002;2
2025-06-03 05:00:00;INJ-02;Noite;993;960;33;26,96;0,82;21,989;1,527;0,9667673716012085;0,9305561871845014;Eficiente;14,292850000000001;0,9925499999999999;13,300300000000002;1
2025-06-03 05:00:00;INJ-03;Noite;1012;964;48;24,35;0,8;19,503;0,833;0,9525691699604744;0,9572886222632415;Eficiente;12,67695;0,54145;12,1355;0
2025-06-03 05:00:00;INJ-04;Noite;708;654;54;19,95;0,79;15,801;2,896;0,923728813559322;0,8167204607303336;Alerta;10,27065;1,8824;8,38825;0
2025-06-03 05:00:00;INJ-05;Noite;895;858;37;21,24;0,92;19,521;1,371;0,958659217877095;0,929767942216075;Eficiente;12,68865;0,89115;11,797500000000001;1
2025-06-03 06:00:00;INJ-01;Manhã;1141;1115;26;22,22;0,88;19,467;0,399;0,9772129710780018;0,9795037756202805;Eficiente;12,65355;0,25935;12,3942;1
2025-06-03 06:00:00;INJ-02;Manhã;977;953;24;26,46;0,78;20,733;0,458;0,9754350051177073;0,9779096126947379;Eficiente;13,476450000000002;0,2977;13,17875;1
2025-06-03 06:00:00;INJ-03;Manhã;878;850;28;21,71;0,86;18,675;0,536;0,9681093394077449;0,9712985274431057;Eficiente;12,138750000000002;0,34840000000000004;11,790350000000002;1
2025-06-03 06:00:00;INJ-04;Manhã;814;785;29;21,8;0,77;16,882;0,541;0,9643734643734644;0,9679540338822414;Eficiente;10,973300000000002;0,35165;10,621650000000002;1
2025-06-03 06:00:00;INJ-05;Manhã;946;898;48;21,53;0,88;18,93;0,864;0,9492600422832981;0,9543581616481775;Eficiente;12,3045;0,5616;11,7429;0
2025-06-03 07:00:00;INJ-01;Manhã;911;891;20;19,09;0,99;18,829;0,372;0,9780461031833151;0,9802432418078496;Eficiente;12,238850000000001;0,24180000000000001;11,997050000000002;1
2025-06-03 07:00:00;INJ-02;Manhã;989;936;53;23,41;0,83;19,49;0,94;0,9464105156723963;0,9517701385325809;Eficiente;12,6685;0,611;12,0575;0
2025-06-03 07:00:00;INJ-03;Manhã;1080;1036;44;21,98;0,79;17,385;0,637;0,9592592592592593;0,9633592177164222;Eficiente;11,300250000000002;0,41405000000000003;10,886200000000002;0
2025-06-03 07:00:00;INJ-04;Manhã;1031;979;52;19,07;0,89;16,881;0,766;0,9495635305528612;0,9546235412594041;Eficiente;10,97265;0,4979;10,47475;0
2025-06-03 07:00:00;INJ-05;Manhã;850;829;21;18,08;0,93;16,814;0,374;0,9752941176470589;0,977756631378613;Eficiente;10,9291;0,2431;10,686;1
2025-06-03 08:00:00;INJ-01;Manhã;1009;963;46;24,27;0,82;19,821;0,813;0,9544103072348861;0,9589828969275012;Eficiente;12,883650000000001;0,52845;12,355200000000002;0
2025-06-03 08:00:00;INJ-02;Manhã;966;926;40;19,18;0,76;14,549;0,542;0,9585921325051759;0,962746580520998;Eficiente;9,45685;0,35230000000000006;9,10455;1
2025-06-03 08:00:00;INJ-03;Manhã;978;951;27;19,47;0,86;16,811;0,418;0,9723926380368099;0,9751353280590089;Eficiente;10,927150000000001;0,2717;10,655450000000002;1
2025-06-03 08:00:00;INJ-04;Manhã;876;856;20;17,46;0,88;15,411;0,317;0,9771689497716894;0,9794302770748167;Eficiente;10,01715;0,20605;9,811100000000001;1
2025-06-03 08:00:00;INJ-05;Manhã;825;799;26;23,58;0,98;23,054;6,13;0,9684848484848485;0,7341025418582459;Crítico;14,9851;3,9845;11,000599999999999;1
2025-06-03 09:00:00;INJ-01;Manhã;882;840;42;20,27;0,97;19,646;2,008;0,9523809523809523;0,8977908989107197;Alerta;12,769900000000002;1,3052000000000001;11,4647;0
2025-06-03 09:00:00;INJ-02;Manhã;1043;1011;32;21,38;0,84;17,886;0,494;0,9693192713326941;0,9723806328972381;Eficiente;11,6259;0,3211;11,3048;1
2025-06-03 09:00:00;INJ-03;Manhã;1031;975;56;25,4;0,9;22,931;2,602;0,9456838021338506;0,8865291526754175;Alerta;14,90515;1,6913;13,21385;0
2025-06-03 09:00:00;INJ-04;Manhã;870;819;51;20,41;0,89;18,233;1,177;0,9413793103448276;0,9354467174902649;Eficiente;11,851450000000002;0,76505;11,086400000000001;0
2025-06-03 09:00:00;INJ-05;Manhã;1029;982;47;19,83;0,88;17,453;0,717;0,9543245869776482;0,9589182375522832;Eficiente;11,34445;0,46605;10,878400000000001;0
2025-06-03 10:00:00;INJ-01;Manhã;1033;973;60;24,41;0,94;22,908;2,7;0,9419167473378509;0,8821372446306968;Alerta;14,890200000000002;1,7550000000000001;13,135200000000001;0
2025-06-03 10:00:00;INJ-02;Manhã;1104;1063;41;21,85;0,8;17,554;0,587;0,9628623188405797;0,9665603281303407;Eficiente;11,4101;0,38155;11,02855;0
2025-06-03 10:00:00;INJ-03;Manhã;851;834;17;23,95;0,8;19,246;1,244;0,9800235017626322;0,9353631923516574;Eficiente;12,5099;0,8086;11,7013;1
